mean,sd
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.07861771427298067,0.07292158620649222
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10674898283572026
0.2783897071919673,0.9562258931314708
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.6353971286569153,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.06275071776342744,-0.10674898283572026
1.2700769890390449,-0.10674898283572026
0.556062146109149,1.506232124140515
0.6353971286569153,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10624223103526062
0.0007172682747855299,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.2531546758780664,-0.03457670413855948
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.6353971286569153,-0.10674898283572026
-0.28488866889717285,-0.10624223103526062
0.0007172682747855299,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.22142068285895988,-0.10674898283572026
0.0007172682747855299,-0.10624223103526062
1.0320720413957465,2.581215027591032
1.5117435512614712,2.0130748347214014
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
0.6444639838052314,1.0789231454100667
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
2.22209677961224,-0.10674898283572026
0.4767271635613827,0.8052483484326894
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
0.10649724500514053,0.6251909899839952
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
1.2700769890390449,1.2103375667994
-0.15795269682074692,-0.10674898283572026
0.6393638777843036,0.7262135124007009
-0.07861771427298067,0.2943802434256477
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.2500557848534794,1.0064707867943128
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
1.2700769890390449,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.28632320544674394,1.2563454211748708
-0.07861771427298067,0.07292158620649222
-0.22142068285895988,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.28488866889717285,-0.10674898283572026
-0.12269270457729528,0.09397995918602303
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.06275071776342744,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.06275071776342744,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
1.2700769890390449,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
0.038798059897713316,0.1481451538559926
1.2700769890390449,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.22142068285895988,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.06275071776342744,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.2073166859615792,-0.06155092302024589
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.3180571984658504,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.19905472464420107,1.0339493199989358
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.22142068285895988,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
1.2700769890390449,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10624223103526062
0.6353971286569153,-0.10624223103526062
-0.28488866889717285,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.3180571984658504,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.04461700746679522,0.43944926577444016
-0.15795269682074692,-0.10624223103526062
2.0886125232620296,5.032971872828072
-0.15795269682074692,-0.10624223103526062
0.0007172682747855299,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
0.21227722173549549,0.47890434578014396
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.1182852055468638,0.0204457190796501
-0.10506270845556943,0.040044413168590524
-0.15795269682074692,-0.10624223103526062
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.28488866889717285,-0.10624223103526062
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.28488866889717285,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.1262187038016404,-0.01847024451294992
-0.15795269682074692,-0.10674898283572026
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10624223103526062
0.6353971286569153,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
1.257211856734002,1.8512844131213144
0.0007172682747855299,-0.10624223103526062
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10624223103526062
-0.22142068285895988,-0.10674898283572026
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.06275071776342744,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
3.6501264654720313,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
0.6353971286569153,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.22285521940853092,0.8350074627646149
-0.15795269682074692,-0.10674898283572026
-0.22142068285895988,-0.10674898283572026
-0.1262187038016404,0.0070709163195564455
0.3180571984658504,0.47890434578014396
0.08005225082255175,0.4969130546343673
-0.15795269682074692,-0.10674898283572026
0.6353971286569153,-0.10624223103526062
0.6882871170220928,0.9177642783916976
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.1182852055468638,0.0204457190796501
-0.06275071776342744,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.04831825780344526,0.4871233675613244
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.22142068285895988,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
1.2700769890390449,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
1.2700769890390449,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
0.0007172682747855299,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.8258010867715541,1.1225655802770893
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
0.0007172682747855299,-0.10674898283572026
-0.07861771427298067,0.07292158620649222
-0.1262187038016404,-0.01847024451294992
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
2.22209677961224,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.10506270845556943,0.040044413168590524
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.06275071776342744,-0.10674898283572026
-0.1896866898398534,0.15707372853167154
-0.22142068285895988,-0.10674898283572026
1.603283915739663,2.298827653237595
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.06275071776342744,-0.10674898283572026
-0.22142068285895988,-0.10624223103526062
-0.28488866889717285,-0.10674898283572026
0.6353971286569153,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.22142068285895988,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.6353971286569153,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.2531546758780664,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
1.2700769890390449,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.556062146109149,1.506232124140515
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.28488866889717285,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.21095497202636604,1.0212805249874448
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
2.22209677961224,-0.10674898283572026
1.2403263705836327,2.435405640330127
-0.15795269682074692,-0.10624223103526062
0.6353971286569153,-0.10624223103526062
-0.28488866889717285,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.28488866889717285,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.22142068285895988,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
3.6501264654720313,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10624223103526062
-0.28488866889717285,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.06275071776342744,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.22142068285895988,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
0.0007172682747855299,-0.10674898283572026
-0.28488866889717285,-0.10624223103526062
0.0007172682747855299,-0.10674898283572026
-0.22142068285895988,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
2.248541773794829,2.401663379896032
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.07861771427298067,0.07292158620649222
-0.15795269682074692,-0.10674898283572026
-0.15795269682074692,-0.10674898283572026
-0.06275071776342744,-0.10624223103526062
-0.15795269682074692,-0.10674898283572026
